64.90562	0.00106165189	-0.0523598776	0.00106165189	0.122173048	
64.91545	0.00257237802	-0.0872664626	0.00257237802	0.122173048	
64.92605	0.00489780339	-0.122173048	0.00489780339	0.104719755	
64.93579	0.00760620975	-0.122173048	0.00760620975	0.0872664626	
64.94685	0.0114037431	-0.104719755	0.0114037431	0.0523598776	
64.95647	0.0153080348	-0.0872664626	0.0153080348	0.0261799388	
64.96697	0.020122623	-0.0610865238	0.020122623	-0.0174532925	
64.97682	0.0252586116	-0.0261799388	0.0252586116	-0.0523598776	
64.98719	0.0314365575	0.0174532925	0.0314365575	-0.0610865238	
64.99764	0.0382209838	0.0523598776	0.0382209838	-0.0610865238	
65.00787	0.0453662724	0.0959931089	0.0453662724	-0.0523598776	
65.01784	0.0531289407	0.13962634	0.0531289407	-0.0261799388	
65.02824	0.0617988259	0.183259571	0.0617988259	0	
65.0387	0.0711575041	0.20943951	0.0711575041	0.034906585	
65.04861	0.0804837378	0.218166156	0.0804837378	0.0698131701	
65.05909	0.0913429118	0.20943951	0.0913429118	0.113446401	
65.06901	0.101811263	0.191986218	0.101811263	0.157079633	
65.07943	0.113742436	0.165806279	0.113742436	0.20943951	
65.08985	0.126209399	0.130899694	0.126209399	0.261799388	
65.09981	0.138759144	0.104719755	0.138759144	0.296705973	
65.11021	0.152609572	0.0872664626	0.152609572	0.314159265	
65.1206	0.166940078	0.0872664626	0.166940078	0.314159265	
65.1306	0.181390538	0.104719755	0.181390538	0.296705973	
65.14103	0.197120518	0.122173048	0.197120518	0.27925268	
65.15097	0.212698711	0.157079633	0.212698711	0.253072742	
65.16137	0.229940791	0.183259571	0.229940791	0.226892803	
65.17154	0.246846991	0.226892803	0.246846991	0.226892803	
65.18222	0.265621945	0.270526034	0.265621945	0.226892803	
65.19227	0.284219385	0.314159265	0.284219385	0.235619449	
65.22013	0.340546743	0.427605667	0.340546743	0.305432619	
65.23537	0.372391029	0.479965544	0.372391029	0.357792497	
65.24139	0.38500281	0.506145483	0.38500281	0.383972435	
65.25158	0.407163754	0.541052068	0.407163754	0.41887902	
65.26225	0.431020793	0.567232007	0.431020793	0.453785606	
65.27271	0.455078869	0.593411946	0.455078869	0.488692191	
65.28453	0.483118596	0.628318531	0.483118596	0.532325422	
65.29402	0.506132508	0.663225116	0.506132508	0.575958653	
65.30466	0.532647978	0.698131701	0.532647978	0.610865238	
65.31486	0.558670463	0.733038286	0.558670463	0.663225116	
65.32584	0.587434676	0.767944871	0.587434676	0.706858347	
65.33592	0.614404547	0.820304748	0.614404547	0.759218225	
65.34619	0.642546516	0.86393798	0.642546516	0.811578102	
65.35648	0.671385354	0.916297857	0.671385354	0.86393798	
65.36755	0.703147257	0.951204442	0.703147257	0.907571211	
65.37757	0.732469201	0.977384381	0.732469201	0.959931089	
65.38747	0.762036474	0.977384381	0.762036474	1.01229097	
65.3976	0.792882075	0.977384381	0.792882075	1.06465084	
65.40758	0.823904282	0.968657735	0.823904282	1.09955743	
65.41939	0.861507931	0.977384381	0.861507931	1.12573737	
65.42923	0.893357078	0.986111027	0.893357078	1.13446401	
65.43946	0.927081293	1.01229097	0.927081293	1.12573737	
65.44985	0.962023156	1.0384709	0.962023156	1.11701072	
65.45983	0.996151449	1.07337749	0.996151449	1.11701072	
65.47008	1.03184167	1.11701072	1.03184167	1.13446401	
65.48074	1.0696763	1.1693706	1.0696763	1.15191731	
65.49042	1.10454977	1.21300383	1.10454977	1.17809725	
65.50096	1.14319285	1.25663706	1.14319285	1.20427718	
