1.985509	-0.985861832	-0.994837674	-1.1865747	-1.19555054	
1.999613	-0.979427869	-0.994837674	-1.18014073	-1.19555054	
2.005846	-0.976441869	-0.994837674	-1.17715473	-1.19555054	
2.015574	-0.97066071	-0.986111027	-1.17137357	-1.18682389	
2.025567	-0.963718597	-0.986111027	-1.16443146	-1.18682389	
2.036282	-0.955082358	-0.977384381	-1.15579522	-1.18682389	
2.045804	-0.946560625	-0.968657735	-1.14727349	-1.18682389	
2.057288	-0.93484805	-0.959931089	-1.13556091	-1.18682389	
2.065933	-0.925407148	-0.951204442	-1.12612001	-1.18682389	
2.077426	-0.911371494	-0.942477796	-1.11208436	-1.18682389	
2.087198	-0.898559469	-0.925024504	-1.09927233	-1.18682389	
2.107226	-0.867278396	-0.907571211	-1.06799126	-1.18682389	
2.113312	-0.857836095	-0.890117919	-1.05854896	-1.18682389	
2.123291	-0.841069891	-0.881391272	-1.04178275	-1.18682389	
2.134019	-0.821906592	-0.86393798	-1.02261946	-1.18682389	
2.144367	-0.802499785	-0.846484687	-1.00321265	-1.18682389	
2.155457	-0.78032672	-0.837758041	-0.981039584	-1.18682389	
2.16642	-0.75721745	-0.820304748	-0.957930314	-1.17809725	
2.175708	-0.736853252	-0.811578102	-0.937566116	-1.17809725	
2.187387	-0.709727487	-0.802851456	-0.910440351	-1.1693706	
2.196996	-0.686590932	-0.79412481	-0.887303796	-1.1693706	
2.223698	-0.612908413	-0.785398163	-0.813621277	-1.13446401	
2.238881	-0.569557457	-0.767944871	-0.770270321	-1.09955743	
2.245131	-0.551606832	-0.767944871	-0.752319696	-1.09083078	
2.255313	-0.521138785	-0.750491578	-0.721851649	-1.07337749	
2.265322	-0.490180057	-0.733038286	-0.690892921	-1.04719755	
2.275163	-0.458780534	-0.715584993	-0.659493398	-1.02974426	
2.286698	-0.420555013	-0.698131701	-0.621267877	-0.994837674	
2.297716	-0.382857648	-0.671951762	-0.583570512	-0.968657735	
2.308525	-0.344711212	-0.645771823	-0.545424076	-0.93375115	
2.318684	-0.307102755	-0.610865238	-0.507815618	-0.907571211	
2.338975	-0.229163562	-0.541052068	-0.429876426	-0.837758041	
2.344879	-0.206312186	-0.514872129	-0.40702505	-0.820304748	
2.35814	-0.15277428	-0.462512252	-0.353487144	-0.767944871	
2.365927	-0.120955623	-0.427605667	-0.321668487	-0.733038286	
2.376719	-0.0755185528	-0.375245789	-0.276231417	-0.680678408	
2.386257	-0.0343474806	-0.331612558	-0.235060345	-0.628318531	
2.397317	0.0143634028	-0.27925268	-0.186349461	-0.575958653	
2.407476	0.0602273822	-0.218166156	-0.140485482	-0.514872129	
2.417613	0.107037374	-0.165806279	-0.0936754899	-0.462512252	
2.428566	0.158829998	-0.104719755	-0.0418828659	-0.392699082	
2.439576	0.212126927	-0.034906585	0.0114140627	-0.331612558	
2.450216	0.26474045	0.0261799388	0.0640275859	-0.261799388	
2.459272	0.310269671	0.0872664626	0.109556807	-0.191986218	
2.470438	0.367776873	0.148352986	0.167064009	-0.122173048	
2.48025	0.41919706	0.20943951	0.218484196	-0.0523598776	
2.491616	0.480141816	0.27925268	0.279428952	0.0174532925	
2.500871	0.530530617	0.34906585	0.329817753	0.0872664626	
2.512846	0.597331069	0.41887902	0.396618205	0.174532925	
2.524461	0.663434297	0.506145483	0.462721433	0.261799388	
2.534802	0.723312561	0.575958653	0.522599697	0.331612558	
2.545156	0.784345275	0.645771823	0.583632411	0.41887902	
2.555558	0.846702913	0.715584993	0.645990049	0.488692191	
2.566408	0.912979247	0.802851456	0.712266383	0.575958653	
2.576483	0.975485496	0.872664626	0.774772632	0.654498469	
2.587006	1.04191509	0.942477796	0.841202225	0.733038286	
2.606936	1.17261973	1.08210414	0.97190687	0.881391272	
2.613353	1.21469062	1.13446401	1.01397776	0.93375115	
2.624787	1.29126369	1.21300383	1.09055082	1.02101761	
2.633926	1.35316907	1.29154365	1.1524562	1.09955743	
2.645027	1.42972113	1.37008346	1.22900827	1.18682389	
2.656108	1.5073336	1.44862328	1.30662074	1.26536371	
2.665685	1.57530433	1.51843645	1.37459146	1.34390352	
2.676196	1.6509823	1.59697627	1.45026943	1.43116999	
2.687196	1.73147095	1.67551608	1.53075808	1.51843645	
2.706912	1.88046124	1.82386907	1.67974838	1.66678944	
2.712089	1.91947659	1.8675023	1.71876373	1.71042267	
2.722199	1.99695554	1.93731547	1.79624268	1.78896248	
2.74217	2.15498066	2.07694181	1.9542678	1.93731547	
2.747417	2.19636343	2.12057504	1.99565056	1.9809487	
2.758048	2.28164972	2.19911486	2.08093686	2.05948852	
2.768693	2.36815717	2.26892803	2.16744431	2.14675498	
2.779858	2.46020878	2.35619449	2.25949592	2.21656815	
2.790062	2.54534736	2.43473431	2.34463449	2.30383461	
2.800696	2.63521837	2.51327412	2.4345055	2.39110108	
2.81182	2.73046868	2.59181394	2.52975581	2.46091425	
2.828953	2.88063505	2.72271363	2.67992219	2.60054059	
2.834445	2.92908023	2.77507351	2.72836737	2.65290046	
2.845442	3.02661075	2.86233997	2.82589789	2.74016693	
2.855308	3.11532543	2.94087979	2.91461257	2.81870674	
2.866167	3.21417441	3.02814625	3.01346155	2.9059732	
2.876614	3.31036929	3.10668607	3.10965643	2.98451302	
2.886593	3.40321787	3.19395253	3.20250501	3.07177948	
2.898561	3.51618355	3.28994564	3.31547068	3.15904595	
2.90788	3.60541344	3.38593875	3.40470057	3.25503905	
2.920935	3.73100522	3.48193186	3.53029236	3.35103216	
2.930544	3.82461616	3.57792497	3.6239033	3.43829863	
2.941661	3.93421898	3.68264472	3.73350612	3.53429174	
2.959129	4.11008925	3.85717765	3.90937639	3.70009801	
2.973984	4.26167453	3.99680399	4.06096166	3.83972435	
2.980423	4.32752971	4.05789051	4.12681685	3.89208423	
2.991544	4.44273914	4.17133691	4.24202627	3.99680399	
3.002234	4.55462393	4.28478331	4.35391106	4.10152374	
3.022193	4.76845391	4.50294947	4.56774104	4.3196899	
3.028052	4.83108767	4.57276264	4.6303748	4.38077642	
3.038637	4.94571068	4.68620904	4.74499781	4.50294947	
3.065924	5.25087471	5.00909495	5.05016185	4.82583538	
3.080973	5.42062449	5.18362788	5.21991162	4.99164166	
3.086604	5.48417463	5.25344105	5.28346176	5.06145483	
